priority_rank,user_id,priority_score,fraud_events,transaction_count,fraud_rate_pct,fraud_rate_wilson_lower_pct,expected_fraud_events,fraud_excess_z,fraud_types,fraud_type_list,fraud_merchant_countries,fraud_merchant_country_list,fraud_currencies,repeatability_score,conviction_score,abnormality_score,breadth_score,severity_score,severity_only_rank,kyc_states,recorded_fraud_amount_by_currency,selection_rationale
140,cefe31f9-2a99-40c6-af11-397564a8d1fe,53.03637123745819,21,21,100.0,84.5356176735798,0.7600693050905963,18.03066750618184,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,48.16053511705686,48.16053511705686,47.491638795986624,57.70066889632107,83.94648829431438,49,PASSED,"{""GBP"": 1947568.0}","Priority rank 140: 21 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (83.9/100), attack breadth (57.7/100), repeatability (48.2/100). Amount severity is capped at 10% of the score."
141,02c91a02-8a73-4fc2-aa15-368e60ac2122,52.99163879598662,36,36,100.0,90.35781695514235,1.8620856458596007,22.212076690234632,2,"BANK_TRANSFER, TOPUP",0,,1,63.87959866220736,63.87959866220736,57.859531772575245,17.82608695652174,36.12040133779264,192,PASSED,"{""GBP"": 1432100.0}","Priority rank 141: 36 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: repeatability (63.9/100), conservative fraud-rate conviction (63.9/100), excess fraud versus transaction mix (57.9/100). Amount severity is capped at 10% of the score."
142,11f8f705-c675-4b59-b06a-e0256c3a6be6,52.553511705685615,24,24,100.0,86.20194241710247,0.9624448082713005,19.050073083861907,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, NLD",1,52.84280936454849,52.84280936454849,48.82943143812709,68.52842809364549,34.448160535117054,197,PASSED,"{""GBP"": 290862.0}","Priority rank 142: 24 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), repeatability (52.8/100), conservative fraud-rate conviction (52.8/100). Amount severity is capped at 10% of the score."
143,86438ab9-fccf-49aa-990f-c2936990ce3c,52.325668896321076,22,22,100.0,85.13404742740389,0.623680335474295,20.165618415463985,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,50.33444816053512,50.33444816053512,52.17391304347826,57.70066889632107,55.51839464882943,134,PASSED,"{""GBP"": 384653.0}","Priority rank 143: 22 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), currency/type-normalised amount severity (55.5/100), excess fraud versus transaction mix (52.2/100). Amount severity is capped at 10% of the score."
144,a6a86830-8d26-4903-9259-ab5033fe3368,51.472826086956516,32,32,100.0,89.28172849426365,1.6368300062143706,20.771225674524803,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,NLD,1,60.86956521739131,60.86956521739131,54.515050167224075,42.14882943143812,7.6923076923076925,277,PASSED,"{""GBP"": 151174.0}","Priority rank 144: 32 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (60.9/100), conservative fraud-rate conviction (60.9/100), excess fraud versus transaction mix (54.5/100). Amount severity is capped at 10% of the score."
145,9019d2e7-ac18-4c78-944b-ba3f75878979,51.23035117056856,21,21,100.0,84.5356176735798,0.5995542731979007,19.45500384774822,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,48.16053511705686,48.16053511705686,50.0,57.70066889632107,60.86956521739131,118,PASSED,"{""GBP"": 658900.0}","Priority rank 145: 21 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (60.9/100), attack breadth (57.7/100), excess fraud versus transaction mix (50.0/100). Amount severity is capped at 10% of the score."
146,93dd18e3-c631-4d29-bd41-bf67525bc037,51.04347826086956,26,26,100.0,87.12669561953783,1.2822826021089249,18.514844917693534,2,"BANK_TRANSFER, TOPUP",0,,1,54.682274247491634,54.682274247491634,48.16053511705686,17.82608695652174,86.62207357859532,41,PASSED,"{""GBP"": 3882170.0}","Priority rank 146: 26 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: currency/type-normalised amount severity (86.6/100), repeatability (54.7/100), conservative fraud-rate conviction (54.7/100). Amount severity is capped at 10% of the score."
147,f7b79f3f-05fe-4167-9465-db2d66459943,51.00627090301004,21,21,100.0,84.5356176735798,0.7130994132549819,18.419061784191552,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"GBR, IRL, USA",1,48.16053511705686,48.16053511705686,47.82608695652174,73.15217391304348,39.79933110367893,181,PENDING,"{""GBP"": 232408.0}","Priority rank 147: 21 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (73.2/100), repeatability (48.2/100), conservative fraud-rate conviction (48.2/100). Amount severity is capped at 10% of the score."
148,b92e96a0-2450-4aa5-a2c5-6d6bff70e423,50.98160535117057,21,21,100.0,84.5356176735798,0.760289747913155,18.028894162044853,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, IRL",1,48.16053511705686,48.16053511705686,47.15719063545151,68.52842809364549,47.82608695652174,157,PASSED,"{""GBP"": 612778.0}","Priority rank 148: 21 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), repeatability (48.2/100), conservative fraud-rate conviction (48.2/100). Amount severity is capped at 10% of the score."
149,c434c1f5-88a7-4063-9be5-093aee2064fa,50.725752508361204,33,33,100.0,89.57265699643881,1.629395521001485,21.497834692969597,2,"BANK_TRANSFER, TOPUP",0,,1,61.7056856187291,61.7056856187291,55.852842809364546,17.82608695652174,29.431438127090303,212,PASSED,"{""GBP"": 690600.0}","Priority rank 149: 33 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: repeatability (61.7/100), conservative fraud-rate conviction (61.7/100), excess fraud versus transaction mix (55.9/100). Amount severity is capped at 10% of the score."
150,aa7b92ae-8ecd-408f-b3d6-b2f34df11552,50.438127090301,22,22,100.0,85.13404742740389,0.9949313504744444,17.179617115670858,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, NLD",1,50.33444816053512,50.33444816053512,46.48829431438127,68.52842809364549,31.77257525083612,205,PASSED,"{""GBP"": 188216.0}","Priority rank 150: 22 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), repeatability (50.3/100), conservative fraud-rate conviction (50.3/100). Amount severity is capped at 10% of the score."
151,e8760036-7599-4636-a293-748f770a63cc,50.427675585284284,23,23,100.0,85.68788745827372,0.672648256693938,20.618322728713277,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,51.50501672240802,51.50501672240802,53.84615384615385,57.70066889632107,26.755852842809364,220,PASSED,"{""GBP"": 157945.0}","Priority rank 151: 23 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), excess fraud versus transaction mix (53.8/100), repeatability (51.5/100). Amount severity is capped at 10% of the score."
152,438a6173-1d07-4d64-8b5e-a6130d93062c,50.37123745819399,20,20,100.0,83.88698745050667,0.3495356827776402,21.31974491340456,3,"CARD_PAYMENT, P2P, TOPUP",3,"BRA, GBR, IRL",2,45.9866220735786,45.9866220735786,55.18394648829431,64.84949832775919,43.1438127090301,171,PASSED,"{""EUR"": 6825.0, ""GBP"": 91400.0}","Priority rank 152: 20 confirmed events across 3 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (64.8/100), excess fraud versus transaction mix (55.2/100), repeatability (46.0/100). Amount severity is capped at 10% of the score."
153,deb756e2-686a-4bb9-b7e6-0bdfcda82187,50.2123745819398,21,21,100.0,84.5356176735798,0.5259593632789082,20.21335862253751,4,"ATM, CARD_PAYMENT, P2P, TOPUP",2,"GBR, MLT",1,48.16053511705686,48.16053511705686,53.17725752508361,68.52842809364549,28.093645484949832,216,PASSED,"{""GBP"": 105435.0}","Priority rank 153: 21 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), excess fraud versus transaction mix (53.2/100), repeatability (48.2/100). Amount severity is capped at 10% of the score."
154,d8e05abe-9845-4f7c-9113-871818193d3a,50.01170568561873,21,21,100.0,84.5356176735798,1.1017475572099453,15.722365970401961,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"ESP, GBR",1,48.16053511705686,48.16053511705686,42.80936454849498,68.52842809364549,46.82274247491639,160,PASSED,"{""GBP"": 242144.0}","Priority rank 154: 21 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), repeatability (48.2/100), conservative fraud-rate conviction (48.2/100). Amount severity is capped at 10% of the score."
155,d3f42f6a-c722-4728-8af4-fa93406b4de4,49.449414715719065,22,22,100.0,85.13404742740389,0.7314999134872913,19.165478669760706,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,50.33444816053512,50.33444816053512,49.163879598662206,57.70066889632107,32.77591973244147,202,PASSED,"{""GBP"": 155226.0}","Priority rank 155: 22 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), repeatability (50.3/100), conservative fraud-rate conviction (50.3/100). Amount severity is capped at 10% of the score."
156,afe728a5-31ba-4fae-9ce0-3f4ff1fa97b0,49.4326923076923,23,23,100.0,85.68788745827372,0.7941580111089193,19.519720403738273,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,51.50501672240802,51.50501672240802,50.836120401337794,42.14882943143812,46.15384615384615,162,PASSED,"{""GBP"": 401547.0}","Priority rank 156: 23 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (51.5/100), conservative fraud-rate conviction (51.5/100), excess fraud versus transaction mix (50.8/100). Amount severity is capped at 10% of the score."
157,f4fe5ef5-562f-42b6-9e8b-559f154ec19b,49.25710702341137,21,21,100.0,84.5356176735798,0.8512336129453895,17.333379333205333,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,48.16053511705686,48.16053511705686,46.82274247491639,57.70066889632107,47.491638795986624,158,PASSED,"{""GBP"": 660199.0}","Priority rank 157: 21 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), repeatability (48.2/100), conservative fraud-rate conviction (48.2/100). Amount severity is capped at 10% of the score."
158,59ed8ebe-8c6f-4b2b-a25b-819053fe1d8a,49.140050167224075,17,17,100.0,81.56763396284354,0.6203001801848259,15.475287837032376,4,"ATM, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,41.80602006688963,41.80602006688963,41.47157190635451,57.70066889632107,91.9732441471572,25,PASSED,"{""GBP"": 2951597.0}","Priority rank 158: 17 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (92.0/100), attack breadth (57.7/100), repeatability (41.8/100). Amount severity is capped at 10% of the score."
159,f761cf05-04ff-4a48-97a0-f16f148e4004,48.90008361204013,19,19,100.0,83.18156346315494,0.34179667890813825,20.336032033967147,3,"CARD_PAYMENT, P2P, TOPUP",2,"BRA, GBR",2,44.81605351170568,44.81605351170568,53.51170568561873,60.225752508361204,45.1505016722408,165,PASSED,"{""EUR"": 15100.0, ""GBP"": 99734.0}","Priority rank 159: 19 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (60.2/100), excess fraud versus transaction mix (53.5/100), currency/type-normalised amount severity (45.2/100). Amount severity is capped at 10% of the score."
160,58e0a977-1279-4767-8180-7863024b82a5,48.62165551839465,18,18,100.0,82.41154494176251,0.7947534250364094,15.12054227583077,4,"ATM, BANK_TRANSFER, P2P, TOPUP",1,GBR,1,43.47826086956522,43.47826086956522,40.13377926421405,57.70066889632107,80.2675585284281,60,PASSED,"{""GBP"": 2217565.0}","Priority rank 160: 18 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (80.3/100), attack breadth (57.7/100), repeatability (43.5/100). Amount severity is capped at 10% of the score."
161,89406563-85a5-4a89-9cfc-3a0376794e2f,48.54013377926422,21,21,100.0,84.5356176735798,0.5995542731979007,19.45500384774822,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"CZE, GBR",1,48.16053511705686,48.16053511705686,50.0,68.52842809364549,17.725752508361204,247,PASSED,"{""GBP"": 78582.0}","Priority rank 161: 21 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), excess fraud versus transaction mix (50.0/100), repeatability (48.2/100). Amount severity is capped at 10% of the score."
162,2707dd70-86d3-4823-ad0f-91a340bccb88,48.2311872909699,16,16,100.0,80.638658172728,0.4463205823785431,15.988731163121628,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"ESP, LUX",2,39.297658862876254,39.297658862876254,43.812709030100336,75.77759197324414,64.88294314381271,106,PASSED,"{""EUR"": 3029.0, ""GBP"": 1255846.0}","Priority rank 162: 16 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (75.8/100), currency/type-normalised amount severity (64.9/100), excess fraud versus transaction mix (43.8/100). Amount severity is capped at 10% of the score."
163,ecbc58c1-5662-4b9c-9f8b-52b19dac5402,48.03804347826087,18,18,100.0,82.41154494176251,0.326865744360124,19.435516052234455,3,"ATM, CARD_PAYMENT, TOPUP",3,"GBR, IRL, NLD",1,43.47826086956522,43.47826086956522,49.49832775919732,57.60033444816053,55.852842809364546,133,PENDING,"{""GBP"": 91343.0}","Priority rank 163: 18 confirmed events across 3 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (57.6/100), currency/type-normalised amount severity (55.9/100), excess fraud versus transaction mix (49.5/100). Amount severity is capped at 10% of the score."
164,0f68c527-fc39-4a9a-8eba-7f46f6dfd593,47.61538461538461,22,22,100.0,85.13404742740389,1.1678598080744802,16.130733564978186,2,"BANK_TRANSFER, TOPUP",0,,1,50.33444816053512,50.33444816053512,44.481605351170565,17.82608695652174,83.61204013377926,50,PASSED,"{""GBP"": 3288867.0}","Priority rank 164: 22 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: currency/type-normalised amount severity (83.6/100), repeatability (50.3/100), conservative fraud-rate conviction (50.3/100). Amount severity is capped at 10% of the score."
165,0a2f7a6d-cb7d-4901-8257-8354abe345ba,47.417642140468224,18,18,100.0,82.41154494176251,0.6834319248517549,15.9180617136999,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,43.47826086956522,43.47826086956522,43.47826086956522,57.70066889632107,61.53846153846154,116,PASSED,"{""GBP"": 636769.0}","Priority rank 165: 18 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (61.5/100), attack breadth (57.7/100), repeatability (43.5/100). Amount severity is capped at 10% of the score."
166,1d3828f5-2e5c-47f3-b304-4e695d1603e3,47.40091973244147,17,17,100.0,81.56763396284354,0.6632640828335246,15.146982696059492,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,41.80602006688963,41.80602006688963,40.468227424749166,57.70066889632107,76.58862876254182,71,PASSED,"{""GBP"": 660654.0}","Priority rank 166: 17 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (76.6/100), attack breadth (57.7/100), repeatability (41.8/100). Amount severity is capped at 10% of the score."
167,9c91fb34-e4ed-4ab8-83da-056d52bfdded,47.024665551839476,16,16,100.0,80.638658172728,0.4575030898025829,15.883664225123365,4,"ATM, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,39.297658862876254,39.297658862876254,43.1438127090301,57.70066889632107,81.27090301003345,57,PENDING,"{""GBP"": 496470.0}","Priority rank 167: 16 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (81.3/100), attack breadth (57.7/100), excess fraud versus transaction mix (43.1/100). Amount severity is capped at 10% of the score."
168,1d4a5b03-fd14-4bda-bf34-275600f73248,46.99122073578595,16,16,100.0,80.638658172728,0.5096621201796618,15.416041093644811,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,39.297658862876254,39.297658862876254,40.802675585284284,57.70066889632107,85.61872909698997,44,PASSED,"{""GBP"": 2214705.0}","Priority rank 168: 16 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (85.6/100), attack breadth (57.7/100), excess fraud versus transaction mix (40.8/100). Amount severity is capped at 10% of the score."
169,f75aec81-7f2a-419e-b50c-b724b15f75b8,46.48453177257525,27,27,100.0,87.54409628553643,1.35984597706163,18.801051535984005,2,"BANK_TRANSFER, TOPUP",0,,3,56.020066889632105,56.020066889632105,48.49498327759198,26.229096989966553,20.401337792642142,239,PASSED,"{""EUR"": 91089.0, ""GBP"": 81900.0, ""RON"": 22800.0}","Priority rank 169: 27 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: repeatability (56.0/100), conservative fraud-rate conviction (56.0/100), excess fraud versus transaction mix (48.5/100). Amount severity is capped at 10% of the score."
170,65d70695-cc0c-4a8b-942f-a71135213b3b,46.39757525083613,20,20,100.0,83.88698745050667,0.9893899243476117,15.577287963955774,3,"ATM, BANK_TRANSFER, TOPUP",1,GBR,1,45.9866220735786,45.9866220735786,41.80602006688963,42.14882943143812,64.21404682274247,108,PASSED,"{""GBP"": 797100.0}","Priority rank 170: 20 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (64.2/100), repeatability (46.0/100), conservative fraud-rate conviction (46.0/100). Amount severity is capped at 10% of the score."
171,1dca7243-ef3d-4386-8bd8-8f2b2b16114c,46.309782608695656,21,21,100.0,84.5356176735798,0.9362946544811204,16.741307331073518,2,"ATM, TOPUP",1,GBR,1,48.16053511705686,48.16053511705686,45.819397993311036,29.3561872909699,62.54180602006689,113,PASSED,"{""GBP"": 1230600.0}","Priority rank 171: 21 confirmed events across 2 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (62.5/100), repeatability (48.2/100), conservative fraud-rate conviction (48.2/100). Amount severity is capped at 10% of the score."
172,e462884a-0f0a-44a4-b42e-a670e85e9e7c,45.80602006688963,16,16,100.0,80.638658172728,0.5854802650582607,14.795138400074991,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, USA",1,39.297658862876254,39.297658862876254,38.46153846153847,68.52842809364549,62.207357859531776,114,PASSED,"{""GBP"": 641898.0}","Priority rank 172: 16 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), currency/type-normalised amount severity (62.2/100), repeatability (39.3/100). Amount severity is capped at 10% of the score."
173,eafda277-d957-4c5f-9b1c-a0d04ecb8241,44.700250836120404,15,15,100.0,79.6110733695652,0.3759491381043501,15.625295669759826,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,37.12374581939799,37.12374581939799,42.14046822742475,42.14882943143812,95.31772575250837,15,PASSED,"{""GBP"": 2539590.0}","Priority rank 173: 15 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (95.3/100), attack breadth (42.1/100), excess fraud versus transaction mix (42.1/100). Amount severity is capped at 10% of the score."
174,8fbaa5b9-f85f-4839-91dc-3f8ee9021acb,44.58319397993311,19,19,100.0,83.18156346315494,0.3999494830806126,19.606725012133637,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,44.81605351170568,44.81605351170568,51.17056856187291,42.14882943143812,33.77926421404682,199,PASSED,"{""GBP"": 102028.0}","Priority rank 174: 19 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (51.2/100), repeatability (44.8/100), conservative fraud-rate conviction (44.8/100). Amount severity is capped at 10% of the score."
175,1391802d-cdaa-449c-a58a-039cfff1a706,44.47658862876255,16,16,100.0,80.638658172728,0.5630994328559726,14.971770578584865,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, GIB",1,39.297658862876254,39.297658862876254,38.79598662207358,52.97658862876254,71.57190635451505,86,PASSED,"{""GBP"": 1604268.0}","Priority rank 175: 16 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (71.6/100), attack breadth (53.0/100), repeatability (39.3/100). Amount severity is capped at 10% of the score."
176,fec955c7-cba4-42e5-9f04-b54e6072612d,44.45484949832776,20,20,100.0,83.88698745050667,0.8169023523926933,16.716369057479604,2,"BANK_TRANSFER, TOPUP",0,,1,45.9866220735786,45.9866220735786,45.1505016722408,17.82608695652174,74.5819397993311,77,FAILED,"{""GBP"": 1454848.0}","Priority rank 176: 20 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: currency/type-normalised amount severity (74.6/100), repeatability (46.0/100), conservative fraud-rate conviction (46.0/100). Amount severity is capped at 10% of the score."
177,fab583e0-c5bd-4aa7-a801-e748bb47c175,44.34071906354515,19,19,100.0,83.18156346315494,0.6643258727281403,16.992591132492425,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,44.81605351170568,44.81605351170568,46.15384615384615,57.70066889632107,18.06020066889632,246,PASSED,"{""GBP"": 45703.0}","Priority rank 177: 19 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), excess fraud versus transaction mix (46.2/100), repeatability (44.8/100). Amount severity is capped at 10% of the score."
178,945c0a47-32bf-4f2b-9f09-8f20592467b3,43.92265886287625,16,16,100.0,80.638658172728,0.37299428912368127,16.725151851683588,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,39.297658862876254,39.297658862876254,45.48494983277592,42.14882943143812,68.89632107023411,94,PASSED,"{""GBP"": 812590.0}","Priority rank 178: 16 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (68.9/100), excess fraud versus transaction mix (45.5/100), attack breadth (42.1/100). Amount severity is capped at 10% of the score."
179,9912951e-32cb-4ec8-80b8-ccba38a8d970,43.857859531772576,16,16,100.0,80.638658172728,0.5551656433808491,15.035675144897484,3,"ATM, CARD_PAYMENT, TOPUP",2,"GBR, NLD",1,39.297658862876254,39.297658862876254,39.79933110367893,52.97658862876254,63.37792642140469,109,PASSED,"{""GBP"": 798870.0}","Priority rank 179: 16 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (63.4/100), attack breadth (53.0/100), excess fraud versus transaction mix (39.8/100). Amount severity is capped at 10% of the score."
180,4a84287a-7345-482f-97ee-7b9cf7ec65d7,43.27884615384615,18,18,100.0,82.41154494176251,0.7209384772076787,15.637713809301685,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,43.47826086956522,43.47826086956522,42.474916387959865,42.14882943143812,45.48494983277592,164,PASSED,"{""GBP"": 678078.0}","Priority rank 180: 18 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (45.5/100), repeatability (43.5/100), conservative fraud-rate conviction (43.5/100). Amount severity is capped at 10% of the score."
181,33662955-888e-4199-973e-20a32b2a31da,43.211956521739125,17,17,100.0,81.56763396284354,0.7519997204347207,14.521042680827065,3,"ATM, BANK_TRANSFER, TOPUP",1,GBR,1,41.80602006688963,41.80602006688963,37.79264214046823,42.14882943143812,63.37792642140469,109,PASSED,"{""GBP"": 798000.0}","Priority rank 181: 17 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (63.4/100), attack breadth (42.1/100), repeatability (41.8/100). Amount severity is capped at 10% of the score."
182,8cc2fb83-f725-480e-a06f-fe0cff02ab91,42.66847826086956,13,13,100.0,77.18981569447084,0.36196985548713684,13.612357545915065,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,32.10702341137124,32.10702341137124,33.11036789297659,57.70066889632107,97.32441471571906,9,PASSED,"{""GBP"": 1673814.0}","Priority rank 182: 13 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (97.3/100), attack breadth (57.7/100), excess fraud versus transaction mix (33.1/100). Amount severity is capped at 10% of the score."
183,dabf58e3-183b-44f5-a989-0e0054af0b9d,41.31396321070234,14,14,100.0,78.46829880728185,0.4710937779291221,13.72878490092805,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,35.11705685618729,35.11705685618729,34.448160535117054,57.70066889632107,64.54849498327759,107,PASSED,"{""GBP"": 243100.0}","Priority rank 183: 14 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (64.5/100), attack breadth (57.7/100), repeatability (35.1/100). Amount severity is capped at 10% of the score."
184,e944d23b-6b14-4b59-9fee-5846e5cf5429,41.16346153846153,13,13,100.0,77.18981569447084,0.35326338233262555,13.691055147945454,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,32.10702341137124,32.10702341137124,33.77926421404682,57.70066889632107,80.93645484949833,58,PASSED,"{""GBP"": 1199548.0}","Priority rank 184: 13 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (80.9/100), attack breadth (57.7/100), excess fraud versus transaction mix (33.8/100). Amount severity is capped at 10% of the score."
185,8614c407-b09b-4577-9c6e-482ba8abf8f4,41.084030100334445,14,14,100.0,78.46829880728185,0.4112059884580901,14.235496952948528,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,35.11705685618729,35.11705685618729,36.45484949832776,69.3227424749164,40.802675585284284,178,PASSED,"{""GBP"": 553576.0}","Priority rank 185: 14 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (69.3/100), currency/type-normalised amount severity (40.8/100), excess fraud versus transaction mix (36.5/100). Amount severity is capped at 10% of the score."
186,fd038013-8fe1-4dcd-9a6c-b8c4028987f8,41.064381270903006,15,15,100.0,79.6110733695652,0.506134135878246,14.449615666612672,3,"BANK_TRANSFER, P2P, TOPUP",0,,1,37.12374581939799,37.12374581939799,37.12374581939799,30.618729096989966,86.2876254180602,42,PASSED,"{""GBP"": 3840500.0}","Priority rank 186: 15 confirmed events across 3 transaction type(s) and 0 merchant country/countries. Strongest signals: currency/type-normalised amount severity (86.3/100), repeatability (37.1/100), conservative fraud-rate conviction (37.1/100). Amount severity is capped at 10% of the score."
187,9f1c374b-99ee-47c9-803c-3ba7655e203f,40.44439799331104,14,14,100.0,78.46829880728185,0.38338362331723563,14.487536071239571,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,35.11705685618729,35.11705685618729,37.45819397993311,57.70066889632107,49.83277591973244,151,PASSED,"{""GBP"": 183514.0}","Priority rank 187: 14 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), currency/type-normalised amount severity (49.8/100), excess fraud versus transaction mix (37.5/100). Amount severity is capped at 10% of the score."
188,49b341d2-7ce7-459b-a8d9-64c05b0d3138,40.42516722408027,20,20,100.0,83.88698745050667,1.0127330581690697,15.437654153695911,2,"BANK_TRANSFER, TOPUP",0,,2,45.9866220735786,45.9866220735786,41.1371237458194,25.0752508361204,31.438127090301005,206,PASSED,"{""EUR"": 560977.0, ""GBP"": 515000.0}","Priority rank 188: 20 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: repeatability (46.0/100), conservative fraud-rate conviction (46.0/100), excess fraud versus transaction mix (41.1/100). Amount severity is capped at 10% of the score."
